date,url,username,content,link0,link1,link2,link3,link4,url0,url1,url2,url3,url4,Source,reply_link0,reply_link1,reply_link2,reply_link3,reply_link4
2024-11-28 17:57:31+00:00,https://x.com/peter_szilagyi/status/1862194122523582930,peter_szilagyi,"So far so good. People are building nifty stuff on top of the firehose of events.

One person in particular took a 1M post window of that firehose and uploaded it to Hugging Face as an ML training dataset; which seems like an insignificant thing... and boy it blew up.

3/N",,,,,,,,,,,Twitter Web App,,,,,
2024-10-29 06:45:11+00:00,https://x.com/DecentralizeID/status/1851153288206422256,DecentralizeID,RT @OR13b: https://t.co/Yp2rP3Enoj,https://www.cbp.gov/newsroom/national-media-release/cbp-champions-trade-modernization-through-global-interoperability,,,,,,,,,,Twitter Web App,,,,,
2024-10-28 22:48:12+00:00,https://x.com/OR13b/status/1851033251944808791,OR13b,https://t.co/Yp2rP3Enoj,https://www.cbp.gov/newsroom/national-media-release/cbp-champions-trade-modernization-through-global-interoperability,,,,,,,,,,Twitter for Android,,,,,
2024-10-29 06:44:34+00:00,https://x.com/DecentralizeID/status/1851153134489403642,DecentralizeID,"RT @idworkshop: We are all ready to begin IIWXXXIX and look forward to welcoming the largest number of participants to the circle ever!  

See you tomorrow Morning at 8 for check in, coffee, donuts, bagels &amp; more ... Opening Circle at 9 sharp!  #IIW #InternetIdentityWorkshop #openspacetech https://t.co/GJN2bWbo9t",,,,,,,,,,,Twitter Web App,,,,,
2024-10-29 02:23:02+00:00,https://x.com/idworkshop/status/1851087314816287021,idworkshop,"We are all ready to begin IIWXXXIX and look forward to welcoming the largest number of participants to the circle ever!  

See you tomorrow Morning at 8 for check in, coffee, donuts, bagels &amp; more ... Opening Circle at 9 sharp!  #IIW #InternetIdentityWorkshop #openspacetech https://t.co/GJN2bWbo9t",,,,,,https://pbs.twimg.com/media/GbBhM10aYAADj3A.jpg,https://pbs.twimg.com/media/GbBhM14bEAAdHGj.jpg,,,,Twitter Web App,,,,,
2024-10-21 23:03:36+00:00,https://x.com/DecentralizeID/status/1848500412577349646,DecentralizeID,"RT @lfdecentralized: The inaugural LF Decentralized Trust Summit is set for this week (Oct 23–24) at the historic San Francisco Mint. Our members-only event features experts across code projects and offer interactive discussions on identity, digital assets, privacy, interoperability &amp; more! 👇Agenda https://t.co/aQm7mr8aap",,,,,,,,,,,Twitter Web App,,,,,
2024-10-21 19:19:53+00:00,https://x.com/lfdecentralized/status/1848444112908824778,lfdecentralized,"The inaugural LF Decentralized Trust Summit is set for this week (Oct 23–24) at the historic San Francisco Mint. Our members-only event features experts across code projects and offer interactive discussions on identity, digital assets, privacy, interoperability &amp; more! 👇Agenda https://t.co/aQm7mr8aap",,,,,,https://pbs.twimg.com/media/Gab-H1-XoAEW3fu.png,https://pbs.twimg.com/media/Gab-IA9WkAAsrCE.png,,,,HubSpot,,,,,
2024-10-20 18:18:47+00:00,https://x.com/DecentralizeID/status/1848066349563527479,DecentralizeID,"RT @JesusDiazVico: Our DIDComm research will appear in CCS’24! Kudos to co authors Christian and Fabio, who have shared their knowledge with me, and thanks to Atala and @inputoutputhk for supporting this research! https://t.co/7r9C7206Fr",,,,,,,,,,,Twitter Web App,,,,,
2024-10-15 16:39:32+00:00,https://x.com/JesusDiazVico/status/1846229431775613034,JesusDiazVico,"Our DIDComm research will appear in CCS’24! Kudos to co authors Christian and Fabio, who have shared their knowledge with me, and thanks to Atala and @inputoutputhk for supporting this research! https://t.co/7r9C7206Fr",,,,,,https://pbs.twimg.com/media/GZ8esu6b0AQzG60.jpg,,,,,Twitter Web App,,,,,
2024-10-20 17:58:34+00:00,https://x.com/DecentralizeID/status/1848061260690030627,DecentralizeID,RT @testermelon: Anyone know atproto implementation other than bluesky?,,,,,,,,,,,Twitter Web App,,,,,
2024-10-18 08:03:38+00:00,https://x.com/testermelon/status/1847186763200233785,testermelon,Anyone know atproto implementation other than bluesky?,,,,,,,,,,,Twitter Web App,,,,,
2024-07-01 07:44:17+00:00,https://x.com/DecentralizeID/status/1807681619857162247,DecentralizeID,"RT @Steve_Lockstep: ISO 18013 #verifiablecredentials bring potential #clicktopresent in-app.
Digital trade licences, Medicare credentials, working-with-children checks, prof. memberships etc should be verifiably presentable online to truly transform digital workflows. #DigitalID",,,,,,,,,,,Twitter Web App,,,,,
2024-06-25 02:33:16+00:00,https://x.com/Steve_Lockstep/status/1805429022824055165,Steve_Lockstep,"ISO 18013 #verifiablecredentials bring potential #clicktopresent in-app.
Digital trade licences, Medicare credentials, working-with-children checks, prof. memberships etc should be verifiably presentable online to truly transform digital workflows. #DigitalID",,,,,,,,,,,Twitter Web App,,,,,
2024-06-25 00:38:34+00:00,https://x.com/Innov_Aus/status/1805400157204123934,Innov_Aus,"All govts to adopt digital licence standards | @justinrhendry

@Steve_Lockstep @theonejvo #DigitalID #Standards #ISO #GovTech #AusTech

https://t.co/i5onUn4f8z",https://buff.ly/4cdhEcl,,,,,,,,,,Buffer,,,,,
2024-06-19 17:01:38+00:00,https://x.com/DecentralizeID/status/1803473224883228871,DecentralizeID,"RT @darrello: Has anyone done a DIDComm based Wordpress login module? Failing that, and OAuth implementation with DIDs and/or VCs?",,,,,,,,,,,Twitter Web App,,,,,
2024-06-17 02:25:48+00:00,https://x.com/darrello/status/1802528039001047495,darrello,"Has anyone done a DIDComm based Wordpress login module? Failing that, and OAuth implementation with DIDs and/or VCs?",,,,,,,,,,,Twitter for iPhone,https://t.co/FYf6BkDxSF,,,,
2024-06-19 16:36:48+00:00,https://x.com/DecentralizeID/status/1803466976246849572,DecentralizeID,"RT @DanubeTechNews: Danube Tech, @cheqd_io, NETIS Group, &amp; Soverio have been selected for the 2nd cohort of the @EuropeanSandbox! We're developing a ledger-agnostic approach for managing trust registries &amp; verifiable accreditations on #DLT, enabling a Qualified Electronic Ledger under #eIDAS2!",,,,,,,,,,,Twitter Web App,,,,,
2024-06-18 12:59:02+00:00,https://x.com/DanubeTechNews/status/1803049786112659456,DanubeTechNews,"Danube Tech, @cheqd_io, NETIS Group, &amp; Soverio have been selected for the 2nd cohort of the @EuropeanSandbox! We're developing a ledger-agnostic approach for managing trust registries &amp; verifiable accreditations on #DLT, enabling a Qualified Electronic Ledger under #eIDAS2!",,,,,,,,,,,Twitter Web App,,,,,
2024-05-27 05:00:27+00:00,https://x.com/DecentralizeID/status/1794956814787948758,DecentralizeID,RT @WoodruffAndy: Any stand alone DIDComm applications?,,,,,,,,,,,Twitter Web App,,,,,
2024-05-17 00:14:52+00:00,https://x.com/WoodruffAndy/status/1791261065734447416,WoodruffAndy,Any stand alone DIDComm applications?,,,,,,,,,,,Twitter for Android,,,,,
2024-05-16 19:28:06+00:00,https://x.com/DecentralizeID/status/1791188897801670748,DecentralizeID,"RT @tang_talks: Will Abramson led a discussion on why people should join W3C CCG, how people can improve and contribute to it, and what work items people can propose and work on.  You can watch the recording of the presentation and discussion here (start at 4min-50sec mark):  https://t.co/ToH29AOL4k

I would like to start some work around an open trust framework and registry.  Please reach out to me if you are interested in collaborating.",,,,,,,,,,,Twitter Web App,,,,,
2024-05-14 03:16:49+00:00,https://x.com/tang_talks/status/1790219688968130948,tang_talks,"Will Abramson led a discussion on why people should join W3C CCG, how people can improve and contribute to it, and what work items people can propose and work on.  You can watch the recording of the presentation and discussion here (start at 4min-50sec mark):  https://t.co/ToH29AOL4k

I would like to start some work around an open trust framework and registry.  Please reach out to me if you are interested in collaborating.",https://meet.w3c-ccg.org/archives/w3c-ccg-weekly-2024-04-30.mp4,,,,,https://pbs.twimg.com/media/GNgjUOraEAA6wfF.jpg,https://pbs.twimg.com/media/GNgjUOsakAA942O.jpg,https://pbs.twimg.com/media/GNgjUOua4AAUrzd.jpg,https://pbs.twimg.com/media/GNgjUOtaAAAbB4x.jpg,,Twitter Web App,,,,,
2024-04-27 08:48:10+00:00,https://x.com/DecentralizeID/status/1784142484777447553,DecentralizeID,RT @TBDevs: Our amazing #ReactMiamiConf workshop “How I Bought Booze with JSON Web Tokens” with @techgirl1908 and @blackgirlbytes was a blast. Participants leveled up their VC issuing skills and grabbed exclusive TBD merch. Stay tuned for our next live workshop: https://t.co/cgGxvr5qFA https://t.co/JWBqe4blue,,,,,,,,,,,Twitter Web App,,,,,
2024-04-26 21:16:11+00:00,https://x.com/TBDevs/status/1783968339024396402,TBDevs,Our amazing #ReactMiamiConf workshop “How I Bought Booze with JSON Web Tokens” with @techgirl1908 and @blackgirlbytes was a blast. Participants leveled up their VC issuing skills and grabbed exclusive TBD merch. Stay tuned for our next live workshop: https://t.co/cgGxvr5qFA https://t.co/JWBqe4blue,https://www.tbd.website/blog,,,,,,,,,,Sprout Social,,,,,
2024-04-27 08:47:06+00:00,https://x.com/DecentralizeID/status/1784142215813407067,DecentralizeID,"RT @jaredhanson: I'm still bullish on passkeys, but there's a lot of hard truths being told here that need to be addressed before passwords can be replaced. https://t.co/Q4M8QrDcII",,,,,,,,,,,Twitter Web App,,,,,
2024-04-26 17:18:40+00:00,https://x.com/jaredhanson/status/1783908568598778210,jaredhanson,"I'm still bullish on passkeys, but there's a lot of hard truths being told here that need to be addressed before passwords can be replaced. https://t.co/Q4M8QrDcII",https://fy.blackhats.net.au/blog/2024-04-26-passkeys-a-shattered-dream/,,,,,,,,,,Twitter Web App,,,,,
2024-04-22 09:26:39+00:00,https://x.com/DecentralizeID/status/1782340229388492869,DecentralizeID,"RT @solem_dev: SSH is a beautiful network protocol with a lot of untapped potential. It's basically a standard for decentralized encryption of TCP-traffic. You could route anything TCP over SSH, you could even have HTTP over SSH; encrypted HTTP without the overhead of PKI. Why isn't this done??",,,,,,,,,,,Twitter Web App,,,,,
2024-04-14 17:43:10+00:00,https://x.com/solem_dev/status/1779566080534466598,solem_dev,"SSH is a beautiful network protocol with a lot of untapped potential. It's basically a standard for decentralized encryption of TCP-traffic. You could route anything TCP over SSH, you could even have HTTP over SSH; encrypted HTTP without the overhead of PKI. Why isn't this done??",,,,,,,,,,,Twitter Web App,,,,,
2024-03-06 02:12:20+00:00,https://x.com/DecentralizeID/status/1765198699888574710,DecentralizeID,"RT @Steve_Lockstep: I went to sign up for the @GLEIF newsletter. But I am required to agree ""my personal data can be used to receive advertising ..."".
That's a hard no.
If a new global identity foundation thinks it's a good idea to sell my data, then I wonder about its culture and its mission.",,,,,,,,,,,Twitter Web App,,,,,
2024-03-04 09:57:18+00:00,https://x.com/Steve_Lockstep/status/1764590935948870019,Steve_Lockstep,"I went to sign up for the @GLEIF newsletter. But I am required to agree ""my personal data can be used to receive advertising ..."".
That's a hard no.
If a new global identity foundation thinks it's a good idea to sell my data, then I wonder about its culture and its mission.",,,,,,,,,,,Twitter Web App,,,,,
2024-01-15 23:14:23+00:00,https://x.com/DecentralizeID/status/1747034522527433125,DecentralizeID,"RT @simonw: I just shipped a new package to PyPI from GitHub Actions without using a password OR token, for the first time!

I'm using the Trusted Publishers mechanism PyPI added last year, which is based on OpenID Connect (implementation detail)

Here are my notes: https://t.co/BvyLjuYH3f",,,,,,,,,,,Twitter Web App,,,,,
2024-01-15 04:59:46+00:00,https://x.com/simonw/status/1746759054180118923,simonw,"I just shipped a new package to PyPI from GitHub Actions without using a password OR token, for the first time!

I'm using the Trusted Publishers mechanism PyPI added last year, which is based on OpenID Connect (implementation detail)

Here are my notes: https://t.co/BvyLjuYH3f",https://til.simonwillison.net/pypi/pypi-releases-from-github,,,,,,,,,,Twitter Web App,https://t.co/xNjEqum8nZ,,,,
2023-12-05 17:59:03+00:00,https://x.com/DecentralizeID/status/1732097265869652409,DecentralizeID,"RT @ChristopherA: The EU just passed a provisional agreement for EIDAS v2, and despite seemingly good intentions, it has serious privacy problems and mandates changes that break web security. My article on ""The Dangers of eIDAS"" discusses some of these problems. [1/13] https://t.co/SAnG6O8FCC",,,,,,,,,,,Twitter Web App,,,,,
2023-11-29 17:37:35+00:00,https://x.com/ChristopherA/status/1729917535217447096,ChristopherA,"The EU just passed a provisional agreement for EIDAS v2, and despite seemingly good intentions, it has serious privacy problems and mandates changes that break web security. My article on ""The Dangers of eIDAS"" discusses some of these problems. [1/13] https://t.co/SAnG6O8FCC",https://www.blockchaincommons.com/articles/eidas/,,,,,,,,,,Twitter Web App,https://t.co/21DvjYIzkE,,,,
2023-12-01 03:59:11+00:00,https://x.com/DecentralizeID/status/1730436356415930591,DecentralizeID,"RT @james_monaghan: I am often asked whether SSI, verifiable credentials or identity wallets are a good fit for a particular use case, and my answer is usually ""it depends on which benefits of this technology are relevant in this situation"". Here's a handy cheat sheet 🧵. https://t.co/BXcLWV8Z2l",,,,,,,,,,,Twitter Web App,,,,,
2023-11-28 23:07:12+00:00,https://x.com/james_monaghan/status/1729638099502645486,james_monaghan,"I am often asked whether SSI, verifiable credentials or identity wallets are a good fit for a particular use case, and my answer is usually ""it depends on which benefits of this technology are relevant in this situation"". Here's a handy cheat sheet 🧵. https://t.co/BXcLWV8Z2l",,,,,,https://pbs.twimg.com/media/GADm6a_WMAAV8Ze.jpg,,,,,Twitter Web App,https://t.co/aISqJupX1z,https://pbs.twimg.com/media/GADm-8aWIAASnpR.jpg,https://pbs.twimg.com/media/GADnAHLX0AAGch4.jpg,https://pbs.twimg.com/media/GADnBWPXoAApm_b.jpg,https://pbs.twimg.com/media/GADnDzsWgAADLt6.jpg
2023-12-01 03:58:56+00:00,https://x.com/DecentralizeID/status/1730436293044084752,DecentralizeID,RT @DickHardt: Should I apply? 🤣 -&gt; OpenAI hiring a Senior Software Engineer- Identity Platform - $200 - $370K https://t.co/FDstIDox9B,https://boards.greenhouse.io/openai/jobs/4887871004#app,,,,,,,,,,Twitter Web App,,,,,
2023-11-30 22:22:12+00:00,https://x.com/DickHardt/status/1730351551074488465,DickHardt,Should I apply? 🤣 -&gt; OpenAI hiring a Senior Software Engineer- Identity Platform - $200 - $370K https://t.co/FDstIDox9B,https://boards.greenhouse.io/openai/jobs/4887871004#app,,,,,,,,,,Twitter for iPhone,https://t.co/2OS3mgTPex,,,,
2023-11-06 04:58:53+00:00,https://x.com/DecentralizeID/status/1721391681214271677,DecentralizeID,"RT @james_monaghan: I agree with @GSMA that a verified mobile number credential would be valuable in an EU digital identity wallet, but mobile operators tend to focus on monetising data attributes rather than the subscriber benefit, so I can't see this becoming universal... https://t.co/Q33hLAFnKW",,,,,,,,,,,Twitter Web App,,,,,
2023-11-05 10:26:24+00:00,https://x.com/james_monaghan/status/1721111715096453348,james_monaghan,"I agree with @GSMA that a verified mobile number credential would be valuable in an EU digital identity wallet, but mobile operators tend to focus on monetising data attributes rather than the subscriber benefit, so I can't see this becoming universal... https://t.co/Q33hLAFnKW",https://www.gsma.com/gsmaeurope/resources/mobile-number-as-a-verifiable-credential-in-eidas-2-0-wallets/,,,,,,,,,,Twitter Web App,,,,,
2023-10-15 20:19:46+00:00,https://x.com/DecentralizeID/status/1713650895643119703,DecentralizeID,"RT @mfosterio: @robin_linus It would be interesting to apply the W3C Verifiable Credentials Data Model to the claims and proofs

https://t.co/oKNheeeRwv",,,,,,,,,,,Twitter Web App,,,,,
2023-10-10 11:56:43+00:00,https://x.com/mfosterio/status/1711712361147428896,mfosterio,"@robin_linus It would be interesting to apply the W3C Verifiable Credentials Data Model to the claims and proofs

https://t.co/oKNheeeRwv",https://www.w3.org/TR/vc-data-model-2.0/,,,,,,,,,,Twitter for iPhone,,,,,
2023-10-08 03:30:01+00:00,https://x.com/DecentralizeID/status/1710860068999032930,DecentralizeID,RT @Sarah_Cecc: 🫂🫂🫂🫂 https://t.co/Kw51vYVjsy,,,,,,https://pbs.twimg.com/media/F73QI98bgAAZ_KR.jpg,,,,,Twitter Web App,,,,,
2023-10-07 20:21:44+00:00,https://x.com/Sarah_Cecc/status/1710752288573378995,Sarah_Cecc,🫂🫂🫂🫂 https://t.co/Kw51vYVjsy,,,,,,https://pbs.twimg.com/media/F73QI98bgAAZ_KR.jpg,,,,,Twitter for iPhone,https://t.co/x8EjKn9YKy,https://pbs.twimg.com/media/F7-Z5FaW8AAuaLY.jpg,,,
2023-09-29 22:30:29+00:00,https://x.com/DecentralizeID/status/1707885588349587750,DecentralizeID,RT @idworkshop: We have stickers #iiw https://t.co/QN6sK18qmJ,,,,,,https://pbs.twimg.com/media/F7HVkAHaAAAJ8Ko.jpg,,,,,Twitter Web App,,,,,
2023-09-28 13:03:39+00:00,https://x.com/idworkshop/status/1707380552175919140,idworkshop,We have stickers #iiw https://t.co/QN6sK18qmJ,,,,,,https://pbs.twimg.com/media/F7HVkAHaAAAJ8Ko.jpg,,,,,Twitter for iPhone,,,,,
2023-09-24 02:52:49+00:00,https://x.com/DecentralizeID/status/1705777279496860093,DecentralizeID,RT @philarcher1: Hey! @GS1_US just released a load of open source code (under Apache 2.0) for verifying GS1 Verifiable Credentials (following relevant @w3c specs) Really happy to see this. We're already working on how we can develop and expand our use of VCs. https://t.co/ul4LPHkSJd,,,,,,,,,,,Twitter Web App,,,,,
2023-08-31 15:55:14+00:00,https://x.com/philarcher1/status/1697276868792135944,philarcher1,Hey! @GS1_US just released a load of open source code (under Apache 2.0) for verifying GS1 Verifiable Credentials (following relevant @w3c specs) Really happy to see this. We're already working on how we can develop and expand our use of VCs. https://t.co/ul4LPHkSJd,https://github.com/gs1us-technology/vc-verifier-core,,,,,,,,,,Twitter Web App,,,,,
2023-09-05 02:47:16+00:00,https://x.com/DecentralizeID/status/1698890513326235832,DecentralizeID,"RT @ubisecure: 📢 Guess who's back? 👀 @AnnCavoukian &amp; @katrynadow are featured on this storytelling episode of #LTADI - all about #PrivacyByDesign. 
👉 Listen now: https://t.co/TkVxVhzp22
#ISO31700",,,,,,,,,,,Twitter Web App,,,,,
2023-09-04 15:20:00+00:00,https://x.com/ubisecure/status/1698717556574421177,ubisecure,"📢 Guess who's back? 👀 @AnnCavoukian &amp; @katrynadow are featured on this storytelling episode of #LTADI - all about #PrivacyByDesign. 
👉 Listen now: https://t.co/TkVxVhzp22
#ISO31700",https://bit.ly/3LdFk5F,,,,,,,,,,Sprout Social,,,,,
2023-09-05 02:34:15+00:00,https://x.com/DecentralizeID/status/1698887233850286299,DecentralizeID,"RT @EFF: Under the Online Safety Bill, U.K. law enforcement could read the private chats and photos of web users around the world—without judicial oversight, and with few safeguards. https://t.co/r0ouV8ZF6F",,,,,,,,,,,Twitter Web App,,,,,
2023-09-03 09:27:00+00:00,https://x.com/EFF/status/1698266330947101022,EFF,"Under the Online Safety Bill, U.K. law enforcement could read the private chats and photos of web users around the world—without judicial oversight, and with few safeguards. https://t.co/r0ouV8ZF6F",https://www.eff.org/deeplinks/2023/07/uk-government-very-close-eroding-encryption-worldwide,,,,,,,,,,Twitter Web App,,,,,
2023-08-19 07:49:05+00:00,https://x.com/DecentralizeID/status/1692805871468957702,DecentralizeID,"RT @kristinayasuda: We have a new ""Digital Credentials Protocols WG"" in OpenID Foundation to do the work on OpenID for Verifiable Credentials related protocols! super excited to finally graduate from SIOP special topic calls under Connect WG and have our own ""home"" 🥰

https://t.co/Z3L7MftSDE",,,,,,,,,,,Twitter Web App,,,,,
2023-08-18 20:35:02+00:00,https://x.com/kristinayasuda/status/1692636243912442224,kristinayasuda,"We have a new ""Digital Credentials Protocols WG"" in OpenID Foundation to do the work on OpenID for Verifiable Credentials related protocols! super excited to finally graduate from SIOP special topic calls under Connect WG and have our own ""home"" 🥰

https://t.co/Z3L7MftSDE",https://openid.net/announcing-the-digital-credentials-protocols-working-group/,,,,,,,,,,Twitter Web App,,,,,
2023-08-19 07:47:36+00:00,https://x.com/DecentralizeID/status/1692805497760661660,DecentralizeID,"RT @OR13b: Have you heard of WHODIS?

I think IETF can do some awesome work on identity, with lessons learned from OAuth, Key Transparency, Remote Attestation, and COSE.

Maybe DIDs 2.0... maybe something better.

https://t.co/sIWe1nzeRC",,,,,,,,,,,Twitter Web App,,,,,
2023-08-17 23:41:46+00:00,https://x.com/OR13b/status/1692320846226817358,OR13b,"Have you heard of WHODIS?

I think IETF can do some awesome work on identity, with lessons learned from OAuth, Key Transparency, Remote Attestation, and COSE.

Maybe DIDs 2.0... maybe something better.

https://t.co/sIWe1nzeRC",https://mailarchive.ietf.org/arch/msg/identity-discuss/-M-p4JwdP76gTbhvVf68QmHC2dg/,,,,,,,,,,Twitter for Android,,,,,
2023-08-17 07:55:31+00:00,https://x.com/DecentralizeID/status/1692082716030984649,DecentralizeID,"RT @justin__richer: HTTP Message Signatures has been approved by the IESG, one step closer to a final RFC!

https://t.co/wzK1e370or",https://datatracker.ietf.org/doc/draft-ietf-httpbis-message-signatures/,,,,,,,,,,Twitter Web App,,,,,
2023-08-16 14:20:57+00:00,https://x.com/justin__richer/status/1691817326033702993,justin__richer,"HTTP Message Signatures has been approved by the IESG, one step closer to a final RFC!

https://t.co/wzK1e370or",https://datatracker.ietf.org/doc/draft-ietf-httpbis-message-signatures/,,,,,,,,,,Twitter Web App,,,,,
2023-08-13 08:26:13+00:00,https://x.com/DecentralizeID/status/1690640888530378752,DecentralizeID,"RT @IdentityWoman: @sandroherbig @tfh_technology @worldcoin Yeah.
Some of us have been working on getting digital identity right for humans. 
It is also hard. 
Some of us have been working on it for 20+ years. 
Hopefully you will come and join us at @idworkshop :) 
Number 37 is coming up on October.",,,,,,,,,,,Twitter Web App,,,,,
2023-08-13 00:35:23+00:00,https://x.com/IdentityWoman/status/1690522401136873472,IdentityWoman,"@sandroherbig @tfh_technology @worldcoin Yeah.
Some of us have been working on getting digital identity right for humans. 
It is also hard. 
Some of us have been working on it for 20+ years. 
Hopefully you will come and join us at @idworkshop :) 
Number 37 is coming up on October.",,,,,,,,,,,Twitter Web App,,,,,
2023-07-20 11:07:43+00:00,https://x.com/DecentralizeID/status/1681984225732595712,DecentralizeID,RT @neharungta: Check out the JSON External Syntax Tree representation of Cedar policies which enables users to programmatically parse and build policies. https://t.co/kVa1etfSpP,,,,,,,,,,,Twitter Web App,,,,,
2023-07-20 01:20:20+00:00,https://x.com/neharungta/status/1681836402449993728,neharungta,Check out the JSON External Syntax Tree representation of Cedar policies which enables users to programmatically parse and build policies. https://t.co/kVa1etfSpP,https://docs.cedarpolicy.com/json-format.html,,,,,,,,,,Twitter for iPhone,,,,,
2023-07-02 05:17:56+00:00,https://x.com/DecentralizeID/status/1675373215324196865,DecentralizeID,"RT @RuffTimo: I just published ""The Dawn of Decentralized Organizational Identity, Part 2: Organizational Credentials""

Co-authored by Stephan Wolf, CEO of @GLEIF.

Thanks to the many smart people who contributed their time and insights.

https://t.co/1Wr3l6QlmB",,,,,,,,,,,Twitter Web App,,,,,
2023-06-29 06:20:36+00:00,https://x.com/RuffTimo/status/1674301824424370176,RuffTimo,"I just published ""The Dawn of Decentralized Organizational Identity, Part 2: Organizational Credentials""

Co-authored by Stephan Wolf, CEO of @GLEIF.

Thanks to the many smart people who contributed their time and insights.

https://t.co/1Wr3l6QlmB",https://link.medium.com/rqV4ERrd1Ab,,,,,,,,,,Twitter Web App,,,,,
2023-07-02 05:17:14+00:00,https://x.com/DecentralizeID/status/1675373041742921730,DecentralizeID,"RT @DomSchiener: The EDIC initiative is a great step forward. 

Europe needs a secure, open infrastructure to spearhead the digital transformation of our economy and society.   

We are proud to contribute to this vision and create value for Europe and the World #IOTA 

https://t.co/0xx8cJecPL",,,,,,,,,,,Twitter Web App,,,,,
2023-06-29 17:22:21+00:00,https://x.com/DomSchiener/status/1674468356785680385,DomSchiener,"The EDIC initiative is a great step forward. 

Europe needs a secure, open infrastructure to spearhead the digital transformation of our economy and society.   

We are proud to contribute to this vision and create value for Europe and the World #IOTA 

https://t.co/0xx8cJecPL",https://dlnews.com/articles/regulation/european-union-scales-blockchain-infrastructure-in-big-push/,,,,,,,,,,Twitter Web App,https://t.co/H3ElNQvBAe,https://t.co/4HNTHXEZZy,https://pbs.twimg.com/media/Fz3Cuk3XsAItxr7.jpg,https://t.co/Ai48eJBlLG,
2023-07-01 19:33:53+00:00,https://x.com/DecentralizeID/status/1675226234031321088,DecentralizeID,"RT @SSI_Ambassador: Discover the future of secure and seamless travel with digital identity models ✈️ 

Check out this article on The European Sting to learn how innovative solutions can enhance traveler experiences and security! 🧳

[https://t.co/nimoXuELBU]",,,,,,,,,,,Twitter Web App,,,,,
2023-07-01 13:36:00+00:00,https://x.com/SSI_Ambassador/status/1675136170341154817,SSI_Ambassador,"Discover the future of secure and seamless travel with digital identity models ✈️ 

Check out this article on The European Sting to learn how innovative solutions can enhance traveler experiences and security! 🧳

[https://t.co/nimoXuELBU]",https://europeansting.com/2023/05/30/digital-identity-models-whats-next-for-secure-and-seamless-travel/,,,,,,,,,,Buffer,,,,,
2023-05-10 01:32:24+00:00,https://x.com/DecentralizeID/status/1656109901285068801,DecentralizeID,"RT @InteroperableEU: EU-Commissioner @JHahnEU recently reminded us that the official #EU motto ""Unity in Diversity"" is exactly what #interoperability is all about.

Let's lift it to the next level in the interest of us all.

A happy #EuropeDay🇪🇺 from #Interoperable #Europe! 

⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️ https://t.co/WsxDp0rpma",,,,,,,,,,,Twitter Web App,,,,,
2023-05-09 06:45:18+00:00,https://x.com/InteroperableEU/status/1655826257374748675,InteroperableEU,"EU-Commissioner @JHahnEU recently reminded us that the official #EU motto ""Unity in Diversity"" is exactly what #interoperability is all about.

Let's lift it to the next level in the interest of us all.

A happy #EuropeDay🇪🇺 from #Interoperable #Europe! 

⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️⭐️ https://t.co/WsxDp0rpma",,,,,,,,,,,Twitter Web App,,,,,
2023-05-09 23:00:47+00:00,https://x.com/DecentralizeID/status/1656071745324089344,DecentralizeID,"RT @Blockworks_: Frontrun Web3 by mastering decentralized identity

Learn:
- Why identity is broken
- The leading solutions and their limitations
- How account abstraction changes the game
- The risks of getting it wrong

https://t.co/xuzJjezu6S",,,,,,,,,,,Twitter Web App,,,,,
2023-03-14 15:44:44+00:00,https://x.com/Blockworks_/status/1635668290713288705,Blockworks_,"Frontrun Web3 by mastering decentralized identity

Learn:
- Why identity is broken
- The leading solutions and their limitations
- How account abstraction changes the game
- The risks of getting it wrong

https://t.co/xuzJjezu6S",https://blockworks.co/news/what-is-decentralized-identity,,,,,,,,,,Twitter Web App,,,,,
2023-05-09 22:46:13+00:00,https://x.com/DecentralizeID/status/1656068082736173056,DecentralizeID,"RT @SSI_Ambassador: Blockworks' article discusses decentralized identity as a crucial pillar of Web3, emphasizing the importance of getting it right to ensure user privacy, security, and control in the new era of digital identity. 

https://t.co/ory3qgSy0a",,,,,,,,,,,Twitter Web App,,,,,
2023-05-09 07:07:00+00:00,https://x.com/SSI_Ambassador/status/1655831721307144192,SSI_Ambassador,"Blockworks' article discusses decentralized identity as a crucial pillar of Web3, emphasizing the importance of getting it right to ensure user privacy, security, and control in the new era of digital identity. 

https://t.co/ory3qgSy0a",https://blockworks.co/news/what-is-decentralized-identity,,,,,,,,,,Buffer,,,,,
2023-03-30 18:40:53+00:00,https://x.com/DecentralizeID/status/1641510825373634560,DecentralizeID,"RT @darrello: ""...and specific provisions in the Bill will ensure that te ao Māori approaches to identity are considered in trust framework governance and decision making.""

nice to see

https://t.co/0jtzgWufbE",,,,,,,,,,,Twitter Web App,,,,,
2023-03-30 17:43:06+00:00,https://x.com/darrello/status/1641496285630046208,darrello,"""...and specific provisions in the Bill will ensure that te ao Māori approaches to identity are considered in trust framework governance and decision making.""

nice to see

https://t.co/0jtzgWufbE",https://www.beehive.govt.nz/release/govt-helps-protect-new-zealanders-digital-identities-0,,,,,,,,,,Twitter Web App,,,,,
